id,question,answer,label,source
293,我有一个计算机相关的问题，请用中文回答，什么是 智能计算机,"智能计算机已经成为一个动态的发展的概念，它始终处于不断向前推进的计算机技术的前沿。  “智能计算机” 在工具书中的解释 J·冯·诺依曼1、能存储大量信息和知识,会推理(包括演绎与归纳),具有学习功能,能以自然语言、文字、声音、图形、图像和人交流信息和知识的非冯诺依曼(John.VonNeumann)结构的通用高速并行处理计算机。 是现代计算技术、通信技术、人工智能和仿生学的有机结合，供知识处理用的一种工具。  “智能计算机”在学术文献中的解释",0,baike
3292,历史上有哪些装逼不成反被打脸的案例？比如华容道孟德逃跑，本想装逼，如果是我，肯定在这里设伏，结果就遇到关羽了,比较敌我的实力，无论就哪一方面而言，我们都占有绝对的优势，军队的装备作战的技术和经验，匪军不如我们，尤其是空军战车以及后方交通运输工具，如火车轮船汽车等，更完全是我们国军所独有。 一切军需补给，如粮秣弹药等，我们也比匪军丰富十倍。 重要的交通据点大都市和工矿的资源，也完全控制在我们的手中。 一切之条件，皆操之在我，我欲如何，即可如何。 时间到了，成熟的苹果自然会坠入我们的怀抱。”  1946年的KMT如,0,open_questions
8962,觉得别人都是完美的，于是隐藏自己，很累怎么办？,我相信那些人性最为美好的一面也是你自己，有趣、美丽、积极、自信，如果你全身装出来的，你身边不会有那么多朋友，因为大家都能感受到真实的所在。 我也相信你有缺点，因为每个人都有自己的阴暗面，就如那些你看起来近乎完美的人，走近他，发现真实的他并不是你想象般美好。 而能与自己和谐共处的人是能接纳自己的不完美，这样他就不用因为不接纳而放大那些阴暗面，放大的缺点和阴暗面自然会占据自己人格中积极的部分，让更多的看到它，而非你的真实。,0,psychology
3846,如何备孕，备孕有什么注意事项呢？请问男人应该如何备孕，刚开始，一点都不了解。。备孕有什么注意事项啊？,刚好最近受朋友邀请在写自己的备孕怀孕的个人经验，看到题主的问题，选取自己的备孕部分经验给题主参考。 因为在另外一个问题下回答的，才用问答社区不久不知道原版搬过来是否符合规定，所以删掉这边答案，请点链接看 httpwww.zhihu.comquestion29235757answer84446817,0,open_questions
6611,总共借不到一万,若征信没有不良记录，可以尝试申请，《征信业管理条例》规定：征信机构对个人不良信息的保存期限，自不良行为或者事件终止之日起为5年；超过5年的，应当予以删除。 你在办理新的业务时，相关部门一般会优先考虑近期的消费、还款记录。 人民银行规定，各发卡银行都需将客户的消费及还款记录定期上传，不可篡改。 若已经产生不良征信，且记录没有疑问，只能是后续保证良好的还款习惯。,0,finance
8946,处理不好亲密关系，很焦虑是什么原因呢？,这种问题特别容易引起共鸣，很多人都或多或少受到过创伤，只是每个人的情境都是无法复制的，毕竟每个情境中的主体是不同的，主体自身的特质不同，主体的感受也是不同的，而正是这些感受（心理学称自体客体经验）造成我们应对人际关系的不同。,0,psychology
8426,各位律师引诱未满14裸聊算不算引诱卖淫或猥亵 具体是这样的；我网友和未满14岁女孩裸聊 对方要钱我网友没给不过裸聊了 算不算猥亵(我网友这样说 你和我裸聊我给你20元 然后裸聊完了没给),你好，属于违法行为，至少应当受到治安管理处罚。,0,law
454,我有一个计算机相关的问题，请用中文回答，什么是 苹果全球开发者大会,"苹果全球开发者大会（英文全称是“Worldwide Developers Conference”），简称为“WWDC”，每年定期由苹果公司（Apple Inc.）在美国举办。 大会主要的目的是让苹果公司向研发者们展示最新的软件和技术。  2014年6月2日苹果公司在旧金山莫斯考尼西中心召开了一年一度的全球开发者大会，在本届大会上，苹果发布了在当时最新的iOS8和Mac OS X10.10操作系统。 第一届的WWDC是于1983年在加州的蒙特瑞举行。 1998年至2002年间，WWDC 都是在5月中旬举办。 2003年至2005年是在6月举行。 在2006年WWDC移至8月，推测可能是为了要有更多的准备时间，以能在大会上展出下一代的操作系统 Mac OS X v10.5 ""Leopard""，以及公开新英特尔（Intel）处理器的最佳时机。 北京时间2017年6月6日凌晨1点，苹果公司于旧金山圣何塞召开第28届WWDC全球开发者大会。 2018年6月4日至8日，苹果公司于加州的圣何塞召开第29届WWDC全球开发者大会。 2019苹果全球开发者大会于2019年6月3-6月7日举办。 北京时间2019年6月4日凌晨1点在圣何塞会议中心召开苹果公司第30届全球开发者大会。 2020年6月22日，2020苹果全球开发者大会召开并首次采用线上方式进行。 北京时间2021年6月8日-12日，2021苹果全球开发者大会于北京时间8日凌晨一点正式开幕。",0,baike
3998,如何看待党媒发文呼吁社会包容90后毕业生的“慢就业”？2016年10月2日，党媒发表文章，将一批毕业生毕业后暂不求职的行动称为慢就业，并呼吁社会包容。,这反映了对现代汉语词汇表的贡献。 实体经济下滑，叫新常态。 房价高涨，引发恐慌性购房，叫去库存。 制造业衰败，叫去产能。 加强网络管制，叫互联网。 大学生毕业找不到工作，只得继续依赖父母养活，叫慢就业。 让人联想起1984里的新话。 慢就业这种现象，以前叫做啃老。 以前，他们带头批判啃老。 现在，他们居然带头呼吁包容慢就业。 真应了一句东北俗话换个马甲就不认识你了。 简直了，当代严肃文学,0,open_questions
703,我有一个计算机相关的问题，请用中文回答，什么是 中国移动,"中国移动通信集团有限公司（英文名称：China Mobile Communications Group Co.,Ltd，简称“中国移动”、“CMCC”或“中国移动通信”、“中移动”）是按照国家电信体制改革的总体部署，于2000年4月20日成立的中央企业。 2017年12月，中国移动通信集团公司进行公司制改制，企业类型由全民所有制企业变更为国有独资公司，并更名为中国移动通信集团有限公司。 中国移动是一家基于GSM、TDD-LTE、FDD-LTE制式网络的移动通信运营商。 中国移动全资拥有中国移动（香港）集团有限公司，由其控股的中国移动有限公司在国内31个省（自治区、直辖市）和香港设立全资子公司，并在香港和纽约上市，主要经营移动语音、数据、宽带、IP电话和多媒体业务，并具有计算机互联网国际联网单位经营权和国际出入口经营权。 注册资本3000亿人民币，资产规模近1.7万亿人民币，员工总数近50万人。  中国移动先后有“动感地带”、“神州行”、“全球通”、“动力100”、“G3”等品牌，2013年12月公布了4G品牌“And!和”，标志着中国移动4G业务的正式启动，发展口号是：移动4G，国际主流，快人一步。 2019年6月25日，中国移动发布5G品牌标识。  2019年7月，《财富》世界500强排行榜发布，中国移动通信集团公司位列56位。 2019年7月，中国移动在中国500强排行中，排名第8。 2020年《财富》世界500强排行榜第65名。 2021年《财富》世界500强排名第56位。 2022年《财富》世界500强排名第57位。",0,baike
559,我有一个计算机相关的问题，请用中文回答，什么是 安防设备,《安防设备》是一款Android平台的应用。  安防主要包括:闭路监控系统、防盗报警系统、楼宇对讲系统、停车厂管理系统、小区一卡通系统、红外周界报警系统、电子围栏、巡更系统、考勤门禁系统、安防机房系统、电子考场系统、智能门锁等等。 各个子系统的基本配置包括：前端、传输、信息处理、控制、显示、通信三大单元。  Android2.2及以上,0,baike
6777,什么是理财如何理财,目前，个人投资理财方式较多：定期、国债、受托理财、基金、黄金、信托、保险等做组合投资，不同产品的投资起点不一，对应的风险级别也不相同。,0,finance
4527,流畅的运行Rhino，CAD，分析软件，等建筑设计电脑配置?台式机。谢谢--电脑硬件更新快，码上更新日期2015-05-16--用上专业显卡吗？我知道工作站不错，但是自己配电脑，有更好的效果吗？谢谢。,谢邀！  首先，我强烈建议使用2台显示器。 你应该懂的。 如果对显示器有较高要求 可以选择EIZO，但受制于价格，你只能算在1.7w的预算中 流畅运行多图AutoCAD和天正，主要看cpu和内存。 Lumion SketchUp Revit 3ds Max 除了cpu和内存对显卡也有一定要求。 游戏卡是渲染性能好Lumion喜欢。 专业卡是计算性能好3ds Max喜欢。 1.7w的话，真是随便怎么配，绝对都流畅。 选择游戏卡，主要是为了非常流畅的运行Lumion。 同样流畅的专业卡，,0,open_questions
8052,血小板切脾手术是怎么的那？ 我的血小板指数是46，血小板压积0.048，其它还好，肝功能结果还好。,当血小板计数<100×10^9/L即为血小板减少，常见于血小板生成障碍，如再生障碍性贫血，急性白血病，急性放射病等；血小板破坏增多，如原发性血小板减少性紫癜，脾功能亢进，戈谢病等，消耗过度如弥漫性血管内凝血，家族性血小板减少如巨大血小板综合征等。,0,medicine
1306,我有一个计算机相关的问题，请用中文回答，什么是 数据传输速率,数据传输速率（Data Transfer Rate），是描述数据传输系统的重要技术指标之一，是指通信线上传输信息的速度，在单位时间内（通常为一秒）传输的比特数。 数据传输速率有两种表示方法，即信号速率和调制速率。 信号速率S：指单位时间内所传送的二进制代 码的有效位数，以每秒多少比特 (bit) 数计，即 bps。 调制速率B：是脉冲信号经过调制后的传输速率，以波特(Baud) 为单位，通常用于表示调制器之间传输信号的速率。,0,baike
2700,中南大学湘雅医院是如何成为国内顶级医院的？,2016.2.10 看到有同学赞同想想还是取匿吧，明人不说暗话嘛。 首先我想重申，老八大的地位还是稳稳的，湘雅医院也还是全国一流的医院之一。 原答案很大程度上是简单对比医院间的条件差距，进行一定程度的推测。 答案仅代表个人观点。 信息均来自个人见闻。 答主来自中山医临床。 以下是原答案： 写这个答案的初衷呢，不是为了抹黑湘雅，,0,open_questions
4387,开火车很简单吗？感觉只要顺着铁轨走就行，到站的时候刹车就行，真的是这么简单吗？,“开火车”是很简单，甚至比开汽车都简单，不用掌握油离配合，路上“永远”只有你一台车不用担心出交通事故（运行监控器正常工作的条件下）。 把一个正常人扔到电力机车上，告诉他哪个手柄是“油门”，哪个手柄是“刹车”，告诉他开车前把操作台上标着“压缩机”“通风机”“辅机”“受电弓”“主断路器”字样的开关依次打开，把制动手柄向后拉，把换向器放在“前”档，把牵引手柄向前推少许列车启动之后根据限速及时加减速不让,0,open_questions
4594,药娘、MtF长得高是一种什么样的体验？镜像问题：,首先先说，我不是药娘，并且很讨厌这种事。 然而很蛋疼的是，我认识一个药娘，而且这厮似乎在这个圈子里非常有名，有名到了稍微了解点这个圈子的人都看过他的GIF的地步。 那次我是负责去劝他，网上的人都已经去劝了一圈了，没啥卵用，我也明知道没啥卵用，但还是要劝劝。 见面一看，呦，和我一般高，1米8左右，我说你老这身高还想“变得更可爱”呢？ 而且，你那媒婆痣实在是太太太太太耀眼了啊。 总之，在公园里劝了一个多小时，,0,open_questions
8833,宝宝3岁了，爱哭闹、特别不独立，怎么培养他独立？,小孩子这个年龄，心里都有一个“伟大的抱负”，想要怎样怎样，但是现实的控制能力实在有限，无法实现心中的抱负时就会情绪失控。 这个时候听孩子哭，如果打人发现用行动制止，不要训斥，不让靠近就站在安全距离陪伴他。 孩子情绪好些时，可以告诉他，爸爸还小，要多练习就会慢慢好的，妈妈爸爸小时候也弄不好的。 需要家长平静耐心。 不独立的话是另外的问题，不要包办，也不要要求太高，必定是孩子。,0,psychology
9535,没有耐心，一点小事就暴躁，记忆力减退，我是病了吗？,情绪来自自动的触发反应，赋予了某些意义的反应，越亲密的关系越容易触发，需要了解情绪背后的需求是什么，必然有需求在。,0,psychology
3026,如何评价韩国人金某疑似感染中东呼吸综合征（MERS）后仍到中国的行为？,一个人确实代表不了群体。 可是我记得问答社区谁说来着，中国人一个个人跑到国外去的恶劣所作所为就会影响中国人的集体形象。 那既然如此，我凭什么不能因此对韩国人印象更差呢？  为什么要原谅他？  为毛我们就要小心做事小心做人，对什么都好心谦和，然后身为宗主国的人被附属国的气？  凭神马？  （下午在广州的大雨中，我急怒的回答。 但却没想到有这么多人点赞。 当然，骂的也有。 我横杠加粗的这个问题是不能调侃的么？ 不能引用的么,0,open_questions
9069,马上高三了，和男友住在一起，害怕怀孕了该怎么办？,我在树下草坪躺着发呆身边飞过去了一只蜜蜂蜜蜂嗡嗡的飞啊飞它要是蛰我的腿怎么办它要是蛰了我的腿会肿的老高要是这只蜜蜂毒性特别大一般的药治不好怎么办那我的腿被蛰过的地方就会化脓了慢慢的腐烂露出了骨头蛆虫在里面爬好恶心还传来阵阵臭味我的腿不能用了要截肢了残疾人的生活我能不能适应坐在轮椅里的我好丑这样我还能娶到媳妇吗以后的孩子会不会觉得我这样的老爹很丢人阿~我该怎么办蜜蜂嗡嗡嗡的飞走了我都想了些什么我起来了该回家吃饭了٩( ˃̶͈̀௰˂̶͈́ )و￥吃吃吃~,0,psychology
3723,寒假去美国旅游了一周，不明白为啥那多人想移民？这七天来后给我感想就是和国内也没啥区别啊，移民到底有啥好的啊，就我一个有这想法吗？,说下我的感受吧：因为美国从很多角度来讲代表了人类发展的上限。 而由此很容易推断的一点是，中国人均发展到美国水平的可能性真的很小。 光说这一句估计要被喷惨，解释一下：不管美国当年是怎么起家的，不管是应许之地资源丰饶占据了多大的地缘优势，不管是沾了多少血还是有多少见不得人的黑历史，这些都不谈。 现实是：美国已经持续发达了一百余年，并且现在仍然是这个地球上最发达的国家。 而且最悲观的是，这个世界是有核弹的，,0,open_questions
4348,自己辛辛苦苦写的代码因为同事写的更好而被删是怎样的体验？,被人改了太正常了，别人写的更好，自然应该服输。 被机器改了才郁闷，版本控制里面的合并事故，遇到的请举手。,0,open_questions
9643,双方父母不同意我们结婚，男友提议让我怀孕逼婚？,这样不好，这是毁掉你自己最快方式，假如你们真心相爱，谁阻止不了你们，时间是最好的证明，现在单身，无负担啥都好说，当真正出了问题，谁能替你扛？ ？？ 这真的是未知…… 双方父母都不同意，肯定有原因，假如真心相爱，时间多的时…… 凡事三思而行，在这里负担压力最大的是你自己，别人是无法想象，也无法感受理解到的压力，不过不是现在，而是你怀孕以后……,0,psychology
5268,什么是光度学？,光度学是研究人眼感知光强弱的学科。,0,nlpcc_dbqa
9392,没有谈过恋爱，不知道什么是爱的感觉怎么办？,这个标签选择的很好，脱单攻略。 只是情感世界的细腻远非文字可以描述，所以攻略几乎无用。 这样想要恋爱而无法迈出脚步的，有几种可能，发自内心的以为自己不值得被爱，不够好；不相信亲密关系的存在，所以无法投入；恐惧与人亲密，因为分离是令人痛苦的。 对你而言，当下比较好的是让自己变得平稳，当你平稳的面对这个世界的人事物，你就自然的呈现真实的自己，而真实永远是令人心动的，慢慢的就会遇到相互吸引的ta。 祝福你！,0,psychology
4058,快手和美拍有什么不同？同样是拍视屏，然后界面，受众，还有内容都大不相同，但具体是什么，又说不清,用户文化水平的不同,0,open_questions
67,我有一个计算机相关的问题，请用中文回答，什么是 CPU,中央处理器（central processing unit，简称CPU）作为计算机系统的运算和控制核心，是信息处理、程序运行的最终执行单元。 CPU自产生以来，在逻辑结构、运行效率以及功能外延上取得了巨大发展。,0,baike
4687,马克思和恩格斯是同性情侣吗？很正经的问题！,野獸先輩馬克思說： 1.野獸先輩流傳最廣的照片是從左邊邊看向右邊，馬克思流傳最廣的照片也是從左邊看向右邊 2.野獸先輩是一米七，馬克思也是一米七左右 3.野獸先輩是學生，馬克思是耶拿大学博士 4.野獸先輩是先輩，馬克思是偉大的導師，也是先輩 5.野獸先輩是外國人，馬克思也是外國人 6.野獸先輩是homo，馬克思和恩格斯是同志關係 7.屑是dssq，馬克思主義也是dssq，完 全 一 致,0,open_questions
8803,今天分手了，不知道对不对,自己没判断，除了对他不了解之外，或许也是对自己不了解的缘故，所以没有自己的主见，还是先从了解自己入手吧，如果你愿意的话。,0,psychology
9047,强迫思维会不会演变成强迫症,你好，听起来这并不是什么强迫的思维，而只是一些刻板的“坚持自我”。 从积极的意义来看，这是你保有自我边界的一种方式。 我们每个人可能都有一些刻板的“固执己见”，不然怎么能显示自己和别人的不同呢。 我想可能你感觉到你所处的成长环境里，多少有些事情，让你难以坚持自己的意见和感受，边界容易被侵入，才让你不得不靠一些固定的原则来坚持自己。 这并没有太多问题，只是我们需要从心里越来越确认自己，确定自己的感受和想法，确定自己是个什么样的人，这个“边界”和“原则”也就伴随着我们的成长慢慢变得更加灵活和自由。,0,psychology
8893,孕晚期的我该如何调节自己的心理状态,关于家暴，有个原则是零容忍，但处于家暴中的受害者几乎都做不到，如果做不到，一定是有自身的原因。 你现在已有孕31周，情绪状态不好，需要向亲人寻求帮助，不能一个人扛，最好的方式是尽快找个老师做咨询，陪着你度过难关，也去看到为何这样的事会发生在你身上。,0,psychology
3196,虚假的电视广告为什么屡禁不止？,另一面政府主导电视，虚假医药广告屡禁不止 重庆万州区检察院上月指控该区广播电视台的行为构成虚假广告罪，这是电视台播放虚假医药广告首次被刑事指控。 电视台（尤其是县市级台）播放的各种虚假医药广告，坑害了无数穷困的百姓，已成人人喊打的一大公害。 然而，在电视资源由行政主导属性不清的条件下，不播虚假广告县级电视台难以生存。 自负盈亏后，县级电视得靠广告支撑为了扩大中央台省级台的覆盖面，“四级办台”被,0,open_questions
8958,如何正确处理自己的愤怒情绪,愤怒是因为自己有某种认识，比如说对别人失望，对别人生气，所以导致了自己的愤怒。 所以如果要控制的话，就需要认清自己的认识，到底是什么？ 他有没有道理？ 是否需要修正？ 这样的一个过程，就是认知疗法处理的过程。,0,psychology
2736,复旦大学是否曾是野鸡大学？民间流传复旦大学曾是野鸡大学，是真的么？如果是，又是为什么呢？,看了排名第一的教授作答的答案，找了一下历史，果真这样OTZ。 “在上海的老一辈人都知道，49年前复旦大学是一所标准的“野鸡大学”，实力名声和学生质量都很差，因为没有公立大学充足的教育经费，只好大量贩卖文凭，所以名声很差，被上海人鄙夷的称为“野鸡大学”，远远比不上上海当时很多学校。 地处上海下只角“江湾五角场”此地地痞流氓横行，夜莺流莺布满市井小巷，当时的复旦大学学生本来就是浮夸子弟居多，再在这样的环境,0,open_questions
2665,"谁能告诉我桌面图片后,使用时怎么放大 谁能告诉我下载桌面图片后,使用时怎么放大 ",在桌面点击右键-〉属性-〉桌面-〉位置-〉拉伸这样桌布就放大了,0,open_questions
4334,去读MBA的机会成本有多大?本题来自圆桌,个人觉得需要从两个方面考虑，一个是读MBA的意义，第二个是机会成本。 报考MBA的人越来越多，到底有几个想过读MBA的意义呢？ 如果给你十个理由，哪几个理由是促使你读MBA的呢？  学习管理知识 （1）可以培养自己成为工商管理领域里的通才，MBA集管理营销金融财务人力资源管理沟通之诸多领域之大成，是锻炼自己成为工商管理通才的最有效的方法之一 增加自信心 （2）能够加强和重创自己的自信心，须知在商场中每个人的奋,0,open_questions
3244,为什么很多人觉得刘强东很渣，周杰伦就是真爱？,嗯我觉得是因为他们身份不同。 一个是商人，一个是明星， 其实他们都很有钱， 可是 刘强东钱钱钱 周杰伦音乐 电影 爱耍酷 傍大款这个词在咱们这边一直是贬义的，特别指男女年龄相差比较多的情况。 然后刘强东有钱的特点又很明显。 再有就是刘强东和奶茶的事情上新闻次数太多，惹人反感了 所以大家的反应是那样的。 然后，其实他们爱怎样都跟咱们没什么关系啊。 。。 。咱又不是当事人，有啥可说人家不是真爱的。,0,open_questions
3593,如果大学本科不是对外汉语，通过自学有没有可能成为对外汉语老师？请推荐靠谱的自学书籍。,我们每一个人又何尝不是对自己的未来担忧而迷茫着呢，只是希望在新的一年里，大家能够不断努力，实现自己的梦想。 想了半天，还是说了这些没用的话，祝大家新年快乐把 以下是很久之前给微信平台写的文章，希望能够帮到大家。 ---------------------------------------------------------------------------------------------------------- 前言： 前几,0,open_questions
5207,叶圣陶是哪里人呢？,江苏苏州人，是中国现代著名作家、教育家及出版人。,0,nlpcc_dbqa
8941,家庭变故让我自甘堕落，觉得自己虚伪，没有存在的价值,上面是说镜子的问题，具体到你的情况的话，人潜意识的创伤如果没有意识化它将会决定人的一生。 所谓的成长需要不断面对自己各种各样的问题，虽然不能解决从小以来的情结，但可以让情结不决定你的一生。 如果你准备好了，一切都会好起来,0,psychology
9057,我不会换位思考，把利益得失看得太重，过得很压抑,在《失控》这本书里，解读了一种“涌现”的现象。 当个体进入【群体】中，会自然的用【群体】的思维思考，从单个个体的思维变成复杂有机体的思维。 这种【合群】的思维模式对有效达成目标、提高效率、完成复杂工作是非常有帮助的。 但是对创造力和个体幸福感却不见得有好处。 所以以自我为中心的你，其实是更容易幸福的。 不过如果想提升产出和实用价值，思维模式可以随意切换就更好啦。,0,psychology
489,我有一个计算机相关的问题，请用中文回答，什么是 磁带驱动器,磁带驱动器是一种用于读写磁带的工具。 磁带驱动器（tape drive）是存储计算机中的数据到磁带上的设备，其主要目的是数据备份和归档。  磁带驱动器 磁带驱动器，注意当你的时候意味着要更换磁盘驱动器里的磁盘而且要备份一整夜？ 我们很高兴这样的日子一去不复返了。  笨拙老旧的磁盘驱动器并不难存储很多的数据而且它经常需要好几张碟片来备份重要的数据。 守旧的程序员作为一个资深的编程者以 “tape-apes”开始来做备份。,0,baike
9362,心理治愈后，过段时间还会复发，怎么样才能根治？,任何对真相的逃离都是分裂，就像人无法摆脱自己的影子一样。 也许有一千种方法可以让你暂时看不到自己的影子，但看不到或者感觉不到并不是你摆脱了它，它始终还在那里，生活的本质就是你永远不知道会发生什么，所以没有什么逃避的办法是永久有效的，你终究还是会看到自己的真相。 我是一只丑小鸭，那么我就认真接受我是一只丑小鸭，但事实完全相符时，就没有任何冲突和痛苦。 我是一个内向的人，而我却努力成为一个外向人，光从字眼就能看到二者的矛盾，实际做起来，痛苦也无法避免。 或者说我内向，因为环境的问题导致我认为自己不应该内向，于是我会树立一个外向的目标，生活里外向的素材随处可见，我可能会以某个明星为标榜，然后努力的改变自己。 然后我就开始拼命的成为别人...事实上，你不需要成为任何人。,0,psychology
9300,一个人可以同时爱两个人吗？这还叫爱吗？,你好，描述相对笼统，你理解的爱可能跟当事人需要的爱不一样，这跟对方的情感状态有关系，需要深聊，真心祝好,0,psychology
3424,怎么治疗长期便秘？比如说便秘一年半，每周只有一次大便.,从高中起知道自己便秘，但没重视，基本一周一次。 常年一坐一天，课间也不会站起走走，有回上数学课，硬是被憋的腹痛如绞大汗淋漓脸白如纸，以为自己病了，当堂请假，在全班注视中汗涔涔脚步虚浮走出教室，回家难产一般拉完竟然又生龙活虎。 上大学照样如此，更不在乎，每天吃的多动的少，暴饮暴食，食物油腻青菜稀少，很少吃水果，除了夏天的西瓜菠萝，完全没有保养身体的意识。 从来不吃早饭，饮食不规律，经常腹胀，以致毕业时,0,open_questions
258,我有一个计算机相关的问题，请用中文回答，什么是 上网本,上网本（Netbook）就是低配置但非常小巧轻便的便携式计算机，具备上网、收发邮件以及即时信息（IM）等功能，并可以实现流畅播放流媒体和音乐。  上网本比较强调便携性，多用于在出差、旅游甚至公共交通上的移动上网。 早期的上网本类似一台功能不齐全的笔记本电脑，一般以7寸为主。 后期的上网本已经能达到和普通笔记本一样的功能了，只是为了减轻上网本的重量，一般去除多余的光驱，这类上网本尺寸为10-12寸之间居多。  上网本外形大多小巧轻薄，同时色彩绚丽。 但某些意义上说，这类计算机已经不属于上网本的范畴，真正意义上的上网本早已退出市场。 2008年以来掀起的“山寨”文化使“山寨笔记本”也成为上网本中强有力的竞争势力。,0,baike
8250,你好，劳动者在单位发生了工伤，从发生之日起到伤残鉴定下来期间用人单位未曾支付过工资，请问在这种情况下，劳动者申请解除劳动关系是否还要等到1个月以后？,可以通过仲裁解除劳动关系，主张工伤权利。,0,law
7612,女性不孕治疗用什么方法有效 我9年前要的第一个孩子，挺正常的。但是现在准备要二胎，好长时间了也没怀上，怀疑是自己的问题，请问：女性不孕治疗用什么方法有效,"导致不育的原因有一些,男女双方的因素都有可能导致不育,如男性的精子数量还不够,活动度差,精液液化时间过长等；女性的阴道炎症,宫颈炎症,内分泌失调,绝经功能异常,肿瘤,子宫内膜异位症,输卵管不通,自身免疫系统等都可以导致不育女性不孕如何有效治疗为了你的健康，如果患此病，请及时到正规专业的科技型不孕不育医院实施治疗。 主要还是结合个人的实际情况来做个针对性的仔细检查，在医生指导下对症治疗，祝你健康。 女性不孕的再次出现严重威胁了女性的健康，患者需要有生活中注意始终保持外阴清洁，防止性生活。",0,medicine
8428,我公司跟银行贷款，银行要求我（财务人员)提供户口本结婚证作为第三担保人，如果以后公司破产我会负连带责任吗？,你好！ 对于债务纠纷，如果债务人不偿还借款那么担保人是需要承担连带责任的,0,law
6375,op属于什么学科？,所属学科：中医药学（一级学科）；骨伤科疾病（二级学科）；骨病（三级学科）。,0,nlpcc_dbqa
5153,北京101中学与哪些地方相邻？,学校紧邻清华大学和北京大学，距中关村约1.5公里。,0,nlpcc_dbqa
3761,超市里能买到的全麦面包推荐？有助于减肥的 桃李 曼可顿什么的 哪种更好？,可以淘宝啊 基本上每天的口粮了 反正是我吃过的最好吃的全麦面包了，而且非常确定是真正全麦粉做的，至于为什么，吃过就知道惹！,0,open_questions
6204,南开大学医学院现在的地址是？,南开大学医学院于1988年筹办，1993年经原国家教委批准正式成立，现位于南开大学历史最久远的建筑思源堂内。,0,nlpcc_dbqa
4259,为什么新手玩《炉石传说》会屡战屡败？连输了几天，感觉已经失掉耐心。,新手组卡组最容易犯的错误就是觉得什么厉害就往里放。 放了再说 卡组曲线是非常重要的事情。 这是你的卡组曲线，我觉得你是想组中速卡组。 就是按费拍很强的那种。 但是中速卡组也是12费多，整体费用曲线也是偏斜向下的，哪怕照顾下后期789也只带一张就够了。 因为前几费缺的不是卡而是费用。 你这个5费塞了太多，实际打起来肯定容易卡手。 1费除追踪和印记只有1个随从，而且追踪和印记不可能起手留的。 2费4个随从，恐狼和小软都,0,open_questions
8391,外地非农户女嫁给北京非农户男，户口几年可以进北京,1、投靠人年满45周岁，且结婚满10年； 2、投靠人超过45周岁不超过55周岁的，结婚应满5年；超过55周岁的，结婚应满2年。,0,law
3582,网络工程好还是软件工程好？,在计科及软工方面的实力达到华科及以上的，根据自己的兴趣选，比如比起各种语言特性，更喜欢通信相关的内容，更喜欢研究协议底层的实现，并且有非常好的数学和英语基础的，就选网络。 如果更喜欢工程管理，擅长设计，或者对通信不感冒，就选软件。 实际上差别并不是特别大，两者内容相通很大，好一点的学校的软件工程专业也是要求学生熟读算导和TCPIP详解的，无论选哪个都不容易且受益匪浅。 实力没达到上述要求的学校，比如大连,0,open_questions
4650,有哪些长相比较逆天的植物？最近看到一种植物，长得好像人啊，请问还有什么别的比较另类或者诡异的植物吗？相关问题：,快乐的外星人。 。。 如果外星人真的长得这么卡哇伊这么萌就好了，那样的话霍金蜀黍就不会被打成这样了 襁褓中的婴儿。 。。 猴脸兰花这朵花在诞生的时候一定有只猴子在盯着它看它一害怕就变成这样了 。 。。 据说它的气味像橘子。 。。 好像去南美带一棵回来呢。 。。 鸽子兰花 笑黄蜂兰花看着这朵花就好开心好想笑啊肿么破。 。。 楼主你说的那种像人的花一定是这个裸男花了，注意前方预警啊，正面的，全,0,open_questions
1825,M4A1真的能一炮击穿豹2A6的甲吗？ M4A1真的能一炮击穿豹2A6的正装甲吗？ ,"美国的M1A1.它用的是120毫米滑膛炮,炮弹是贫油穿甲弹.虽然这种炮弹的穿甲能力很强,但是想击穿豹2A6的正装甲,似乎不是太可能.因为豹2A6的装甲,是采取多层复合型材料,而且装甲间的弧度和关键部位的保护,提高了它的抗弹性.",0,open_questions
8606,父母明显偏心2个妹妹，让我心里很不爽！,心态的问题，看你想改变别人还是想改变自己，你可以从两个层面看，从法律层面看，父母的钱给谁，是他们的自由，你是自寻烦恼，从心理上看，这么多年你父母成功把你推到优秀独立男人的位置。 你心里的难过是比较而生的，是不公平的感觉，如果你父母就你一个孩子，这样对你，你不会感到难过了。,0,psychology
4309,如何评价《纽约纽约》这部电影？想问问这部片子拍的如何？看到预告片拍的很文艺，来讨论一下里面的故事情节和人物表达，希望来谈一谈大家看完后的感受。你给这部影片打几分？,纽约纽约，一不小心用力过猛成了上海上海。 这个故事其实超简单，上海一家饭店的领班和偶遇的姑娘一见钟情，领班喜欢上海，姑娘想去美国，领班攒钱送姑娘去了美国之后发现其实推姑娘去了火坑，孤身一人赴美去救姑娘，去了发现自己才是那个跳进火坑的人，为真爱丧命纽约。 中间穿杂了上世纪90年代的上海风景，当然还有怀旧电影都少不了的美国梦和花钱走黑路子办签证。 我喜欢这部片子的点在于每一个人物都很有特点，爱工作爱上海,0,open_questions
8307,9级工伤伤残一次性医疗补助金和就业补助金标准分别为8个月本人工资。本人工资是指哪部分？实发工资还是缴社保的基数？还是基本工资？岗位工资？,本人工资，是指工伤职工因工作遭受事故伤害或者患职业病前12个月平均月缴费工资,0,law
